"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Jazz","The Midnight Hour","Questions","6dLpEd8yvQmLgVFXnDf0Kn",50,0.033,0.636,207293,0.554,0.0262,"D",0.155,-8.799,"Major",0.043,89.063,"4/4",0.256
"Pop","Zac Efron","Gotta Go My Own Way - From ""High School Musical 2""/Soundtrack Version","5rWIO1uP0GwAoU45RTBJ2F",60,0.123,0.558,222360,0.703,1.47e-05,"A",0.166,-4.744,"Major",0.0283,88.956,"4/4",0.355
"Ska","MxPx","Brokenhearted","5Cqbls60hB0zF21INQ8fiI",18,0.000252,0.576,129880,0.93,0.000131,"C",0.22,-4.552,"Major",0.0364,95.546,"4/4",0.715
"Rock","Buzzcocks","Why Can't I Touch It? - 2001 Remastered Version","037DAJ2ClglNQbEvXpGav4",54,0.000179,0.587,396333,0.613,0.151,"C",0.178,-9.444,"Minor",0.0341,85.693,"4/4",0.655
"Classical","Ravi Shankar","Gaayatri","5FW8WmFAxsNaJgtxOfRNpY",29,0.994,0.241,204160,0.12,0.00105,"D#",0.101,-16.632,"Major",0.0412,118.927,"3/4",0.0769
"Pop","CNCO","Hey DJ","1XgpK29CGGjZnxPYkiRbh4",75,0.0317,0.798,206920,0.809,0,"F",0.214,-6.152,"Major",0.0839,90.006,"4/4",0.471
"Pop","X Ambassadors","Ahead Of Myself","5KrEN8aGZnvS2UU6molPFs",61,0.0014,0.587,223147,0.542,0,"F",0.0906,-7.876,"Major",0.034,89.991,"4/4",0.371
"Soul","Evalyn","Filthy Rich","2docvXwmea0pDCPv7cDe9s",47,0.785,0.607,215107,0.55,0,"D#",0.101,-6.278,"Minor",0.0435,124.861,"4/4",0.0857
"Opera","Tomaso Albinoni","Suonate a tre doi violini e violoncello col basso per l’organo, Opera prima, Sonata No. 1 in D Minor: I. Grave","5hLh8rAM8XfjldnSfyu3Lr",13,0.901,0.161,113360,0.0979,0.116,"D",0.105,-17.31,"Minor",0.0396,130.828,"4/4",0.0367
"Anime","The Maine","Right Girl","6tQofm7cDQwiG32FVF1HAx",53,0.0282,0.524,216987,0.921,0,"D",0.132,-2.417,"Major",0.0377,88.979,"4/4",0.703
"Reggaeton","Joey Montana","Como Hacer?","5HewPADpT5tZmq46s5B0EE",29,0.13,0.623,192907,0.735,0,"D",0.205,-6.011,"Major",0.0286,102.012,"4/4",0.7
"Reggae","Sanchez","Hit Song","0yGDJitHMddYpQN5EFrN59",1,0.283,0.807,232787,0.702,0,"C#",0.116,-6.056,"Minor",0.13,142.852,"4/4",0.945
"Classical","Anton Bruckner","Bruckner: Symphony No. 4 in E-Flat Major, ""Romantic"": IV. Finale (Bewegt, doch nicht zu schnell)","0dJL4yZ4blX8mDPFkUOFtj",29,0.924,0.138,1672200,0.0741,0.828,"F#",0.0531,-18.239,"Major",0.0347,96.488,"4/4",0.0374
"Classical","Ola Gjeilo","The Rose","1Asz0xznBL1uDU2eMZP2wR",36,0.956,0.16,205347,0.243,0.937,"E",0.0972,-15.054,"Minor",0.0365,132.425,"3/4",0.0551
"Soundtrack","Patrick Doyle","La Polka de Paris","40DwhW33tIbShWZgYx1qWp",32,0.804,0.595,82733,0.26,0.826,"G",0.269,-17.832,"Major",0.0386,140.04,"4/4",0.894
"Jazz","Pete Rock","Nothin' Lesser - Instrumental","2d5y0oMKHuTcwBMt4rrutV",32,0.00639,0.679,292533,0.497,0.863,"C#",0.121,-8.49,"Major",0.0916,88.253,"4/4",0.711
"Rock","Imagine Dragons","Roots","4GITtbZtRCQXhWLMXrWXHt",68,0.691,0.63,174507,0.889,0.00125,"G",0.335,-5.411,"Minor",0.246,157.861,"4/4",0.639
"Reggae","The Expendables","2 Inch Dub","0g18bjXujBHTKvRYfZQ08K",21,0.0756,0.449,1003493,0.805,0.773,"G",0.205,-8.552,"Minor",0.0573,127.953,"4/4",0.465
"Soul","Jimmy Smith","Midnight Special - Rudy Van Gelder Digital Remaster/2007","6oWhUfePc5h9r5pfw7wvPN",54,0.814,0.704,597280,0.277,0.756,"C",0.0845,-11.675,"Major",0.035,90.38,"4/4",0.322
"Reggaeton","Lirico En La Casa","El Motorcito","1c89Peahzqvhcs9UtiT879",64,0.0575,0.904,169293,0.723,0.145,"A#",0.308,-7.841,"Major",0.115,118.014,"4/4",0.826
"Alternative","Breaking Benjamin","Vega","4SBm0w1nfqAihnxpdlyl7t",51,0.459,0.325,82267,0.538,0.919,"C",0.114,-11.655,"Major",0.053,79.299,"4/4",0.115
"Rap","Busta Rhymes","Coming Off","2vI5BiHgJjwfs95m4l3PXf",52,0.00679,0.801,225360,0.848,4.06e-05,"G#",0.0581,-6.181,"Major",0.238,81.789,"4/4",0.466
"Comedy","Chris Rock","Two Women","1uoVn4H9IdQFoeXKa2rayn",24,0.875,0.731,247000,0.38,0,"C#",0.718,-11.994,"Major",0.95,97.408,"3/4",0.579
"World","Jeremy Riddle","This Is Amazing Grace","3iPWby8F7kWfNzFrNl49jn",33,0.00206,0.443,452013,0.736,1.93e-05,"C",0.701,-6.606,"Major",0.0297,98.896,"4/4",0.146
"Blues","Creed","Rain","2CIsr5cqDJeWffps0vtNeq",50,0.00189,0.54,208240,0.927,0,"B",0.226,-3.164,"Major",0.0404,98.034,"4/4",0.39
"Reggae","The Cat Empire","Sol Y Sombra","2cYSg8VXOrJoXbN7r2VA3I",37,0.00279,0.524,362520,0.675,0.488,"E",0.194,-7.867,"Minor",0.0328,121.077,"4/4",0.766
"Movie","Cliff Edwards","I'm A Hard To Get Papa Looking For A Hard To Get Girl","6Kte52n58jNvDOrHZE8eO4",0,0.988,0.667,166773,0.254,0,"G#",0.229,-11.023,"Major",0.132,153.708,"3/4",0.601
"Jazz","Tommy Guerrero","The Spirit Form","61oWky6AYvyjTwIZM9knYk",37,0.631,0.584,241360,0.363,0.783,"A",0.134,-12.026,"Minor",0.0308,111.225,"3/4",0.666
"Ska","Goldfinger","Vintage Queen","1NiQhaFR8EO3MPrKikEOQg",29,0.000836,0.531,184533,0.937,1.48e-05,"D",0.158,-5.403,"Major",0.157,101.715,"4/4",0.287
"Soul","Krrum","Evil Twin","4mrB2Y8HB8SdT566tomnUx",48,0.0723,0.704,220036,0.452,0.00162,"D",0.0433,-8.187,"Major",0.1,88.02,"4/4",0.312
"Movie","Bruce Broughton","Concert Piece for Eight Trumpets","1pfhb77ITMTA9PhSTTziM6",15,0.976,0.37,105067,0.295,0.948,"F",0.146,-16.651,"Major",0.0441,133.765,"4/4",0.107
"Country","The Avett Brothers","January Wedding","4agZCOTdZDD4r33mPPDy8b",54,0.379,0.473,228000,0.382,3.79e-06,"A",0.308,-9.268,"Major",0.0279,134.798,"4/4",0.611
"Anime","Sarah Reeves","Details","2RtwGHs3qjxlDAwoMcUCT3",52,0.0487,0.54,237227,0.743,6.61e-06,"F#",0.123,-6.271,"Major",0.102,156.079,"4/4",0.312
"Dance","Little Mix","Monster In Me","3xZ9W1VCQYMV7Vq8UV2lAq",65,0.645,0.529,225053,0.646,0,"A",0.134,-4.371,"Major",0.0822,145.568,"4/4",0.405
"Classical","Wolfgang Amadeus Mozart","Symphony No. 25 in G Minor, K. 183: I. Allegro con brio (Live)","0qQCPtzVtUUMviMseaayw7",0,0.957,0.365,517800,0.171,0.649,"G",0.437,-16.714,"Minor",0.0389,72.723,"4/4",0.17
"Folk","Days N Daze","Post Party Depression","6xvHCxwiYCxT4MSb3b0cY5",46,0.655,0.516,233038,0.468,1.6e-05,"E",0.193,-11.947,"Minor",0.0874,121.337,"4/4",0.614
"Hip-Hop","Drake","Controlla","3O8NlPh2LByMU9lSRSHedm",75,0.0873,0.545,245227,0.478,0,"A#",0.114,-11.066,"Minor",0.287,92.326,"4/4",0.317
"R&B","Usher","Love In This Club (feat. Young Jeezy)","6IxgSqNIsjp3n2lrnRRhUX",46,0.0477,0.584,261547,0.746,0,"C",0.125,-4.81,"Major",0.0753,139.952,"4/4",0.371
"Blues","bLAck pARty","Swang My Way","1lfHff4wdmV8VXrMaYKdoP",45,0.113,0.733,336001,0.685,0.0262,"C#",0.0989,-8.694,"Minor",0.0593,149.988,"4/4",0.101
"Dance","Calvin Harris","One Kiss (with Dua Lipa) - Jauz Remix","2qdhIjNdEZfrEfUDHxxpjr",54,0.0192,0.741,252846,0.784,4.12e-05,"C",0.852,-5.379,"Major",0.0699,123.998,"4/4",0.551
"Rap","Meek Mill","1942 Flows","7sLDnUauivS2vN6Z9EfUJT",62,0.0515,0.63,282667,0.628,0,"D",0.091,-4.016,"Major",0.327,121.307,"5/4",0.266
"Anime","A Perfect Circle","Feathers","26aVyDKN3MDAMoyO3VDB3g",50,0.0161,0.398,348320,0.733,0.000928,"G",0.0687,-2.707,"Major",0.0378,134.096,"3/4",0.205
"Indie","Watsky","Ugly Faces","0LiK2PLz6KdlASVz057dXM",47,0.0516,0.837,175213,0.616,0.000286,"A#",0.0838,-6.635,"Minor",0.168,133.861,"4/4",0.199
"Electronic","New Order","Everything's Gone Green - (7'' Version) [2015 Remastered Version]","1wAvaUHRV7ThdmEgBT3W2A",43,0.00156,0.683,259293,0.974,0.555,"G",0.315,-9.055,"Major",0.0377,127.108,"4/4",0.663
"Jazz","Amon Tobin","Bridge","5OI6WSmcih616fK3njeXUJ",47,0.0296,0.59,356240,0.815,0.834,"F",0.0992,-8.308,"Minor",0.0886,99.99,"5/4",0.483
"Ska","Dance Hall Crashers","Enough","7ct9ENKNk0PYwSTG5jxDa0",20,0.0185,0.49,179800,0.979,0.101,"G",0.0508,-4.941,"Major",0.065,189.993,"4/4",0.81
"Anime","Iggy Pop","The Passenger","15BQ7vEDv2LJuh8TxWIhtd",72,0.0839,0.495,283360,0.898,3.07e-06,"C",0.55,-5.383,"Major",0.054,134.852,"4/4",0.746
"Indie","FIDLAR","40oz. On Repeat","2wfx8zJPE7H6ik8MXsmFdb",49,0.000464,0.56,233027,0.955,0.000524,"D",0.457,-2.38,"Major",0.0953,120.008,"4/4",0.373
"Jazz","De La Soul","Drawn","6AOiHpFFwVY52p3EaA7eHl",51,0.549,0.71,333499,0.317,0.00289,"C",0.43,-12.351,"Major",0.0335,104.016,"4/4",0.408
"Anime","Jeffrey Foucault","Cheap Suit","2yWTcrs09YISrT3yXZB5Bp",53,0.928,0.502,158960,0.0596,2.66e-05,"D#",0.125,-16.977,"Major",0.0361,133.168,"4/4",0.317
"Anime","Earl Sweatshirt","20 Wave Caps","0yNecIrNLTIsF5ULCraPgl",51,0.0582,0.498,132373,0.748,0,"G#",0.281,-7.218,"Major",0.434,77.601,"4/4",0.426
"Electronic","Dion Timmer","Barrows Ballad","7lqwJUdXahWpA2lTb9FUNM",39,0.00242,0.632,251775,0.956,0.469,"C#",0.634,-1.512,"Major",0.293,128.063,"4/4",0.189
"Rap","Breaking Benjamin","Sooner Or Later","6VGKfZmYkkMsd2pij0jNiF",54,0.00206,0.491,218800,0.858,0.00951,"C",0.0857,-4.764,"Minor",0.0573,92.797,"4/4",0.454
"Ska","Descendents","Testosterone","6jnunhDko6kFi4sVWFaR85",32,0.00398,0.494,82184,0.984,5.49e-06,"G",0.375,-3.133,"Major",0.0947,101.561,"4/4",0.649
"Opera","Giuseppe Verdi","Don Carlo - Highlights (1986 Digital Remaster): Canzone del velo 'Nel giardin del bello' (Eboli/Tebaldo/Dame)","75mHNijBosCnpi8zWdAiD6",8,0.962,0.325,299440,0.15,0,"A",0.123,-18.58,"Major",0.0444,94.894,"4/4",0.17
"Ska","Jackie Mittoo","Black Organ","3MZm4t1kRJ2e5JyaYQpjrF",27,0.391,0.837,191507,0.598,0.238,"C#",0.0598,-9.047,"Minor",0.181,145.219,"4/4",0.983
"Alternative","The-Dream","Falsetto","2P1e3xpjDhYFqOFeu8IWzS",55,0.152,0.728,271173,0.557,2.27e-05,"C",0.113,-4.467,"Major",0.0317,131.018,"4/4",0.512
"Jazz","Kondi Band","Yeanoh (Powe'hande Binga'dbe)","7L667oKoPNZZQW6AMuxK9a",41,0.707,0.852,326606,0.431,0.0137,"F#",0.352,-10.876,"Minor",0.0678,105.004,"4/4",0.593
"Jazz","Tenderlonious","SV Interlude","3e27LKDCPU5EJSmdrlIKT6",36,0.56,0.456,177869,0.611,0.908,"A#",0.0992,-14.549,"Minor",0.0739,96.094,"4/4",0.132
"Opera","Charles Gounod","Gounod : Faust : Act 1 ""Me Voici!"" [Faust, Méphistophélès]","2tAhVmoEsJfbHZNMtsoei9",6,0.98,0.355,173000,0.0905,3.97e-05,"B",0.102,-25.156,"Major",0.0587,105.864,"3/4",0.139
"Electronic","Liquid Stranger","Paranoid","5Uyy5CtUXZAWV7Np8iksLG",34,0.00511,0.735,269535,0.654,0.0137,"D",0.358,-1.999,"Major",0.463,160.133,"4/4",0.613
"Movie","Jean Claude Corbel","Alice Au Pays Des Merveilles 2","2emDucK6LsL8rg5wMEG39G",0,0.693,0.595,237600,0.411,0,"C",0.144,-13.873,"Minor",0.172,123.895,"4/4",0.517
"R&B","Ella Mai","Nobody Else","3UB8dFB7YYpIxmOytC5pnK",57,0.213,0.705,180496,0.655,5.53e-06,"F#",0.379,-4.629,"Major",0.0321,96.971,"4/4",0.588
"Blues","The Score","Born For This","5Sco7mbJy7p7vdDtJW10fZ",62,0.0576,0.631,234013,0.684,0,"F",0.0938,-6.27,"Minor",0.0405,129.974,"4/4",0.528
"Electronic","Wax Tailor","Time to Go - DJ Nu-Mark Remix","10Fde0XWmbq2G2chdFVfLa",28,0.017,0.555,214400,0.713,0.00115,"E",0.0381,-6.901,"Minor",0.0704,200.071,"4/4",0.754
"Reggae","Toots & The Maytals","Alidina","33evSIG8l1quyxh3lQXNsv",35,0.768,0.732,147813,0.591,0.000141,"D",0.094,-6.033,"Major",0.215,83.063,"4/4",0.744
"Opera","Gioachino Rossini","Il barbiere di Siviglia / Act 1: No.6 Aria: ""La calunnia è un venticello""","0uncTAQfQ6fcLukzrRzURF",9,0.977,0.317,302067,0.21,0.0107,"C",0.372,-16.084,"Major",0.0739,76.246,"4/4",0.193
"Comedy","Brian Regan","Money Confusion","2ruN12z9Y5snTcRA8SRBYn",31,0.936,0.57,344682,0.794,2.72e-06,"C#",0.66,-10.526,"Major",0.954,86.761,"4/4",0.148
"Reggae","Barefoot Truth","Roll If You Fall","1xOTn4DtJjTuTHXSUJGObK",29,0.426,0.662,289493,0.738,0,"B",0.0913,-7.251,"Major",0.0354,106.978,"4/4",0.852
"Soul","Otis Redding","That's How Strong My Love Is","2qjqtLmX0FLTwdG8aBHH90",55,0.757,0.473,144373,0.421,0,"D#",0.145,-10.234,"Minor",0.0558,161.584,"3/4",0.682
"Comedy","Gabriel Iglesias","Martin and Siri","4ngaLStlbPg0OdaWewjaVf",35,0.873,0.595,237093,0.829,0,"A",0.959,-4.201,"Major",0.916,90.765,"3/4",0.563
"Hip-Hop","Timbaland","Give It To Me","0wbDgMuAoy7O7pL3a69uZx",54,0.17,0.973,234027,0.723,0.000282,"G#",0.0863,-4.017,"Major",0.0569,110.625,"4/4",0.751
"Opera","Pietro Mascagni","Cavalleria rusticana: ""A voi tutti salute""","6QWn3m30eKlTUbzrTeBQqH",23,0.936,0.315,283440,0.139,0.00299,"E",0.121,-18.466,"Major",0.0484,75.145,"3/4",0.0986
"Rap","South Park Mexican","I Must Be High","0zRpsXMbE1oBv58A22BhKN",60,0.0385,0.812,284400,0.625,0,"G",0.0714,-5.543,"Major",0.133,81.018,"4/4",0.301
"World","Gipsy Kings","Djobi Djoba","0Cty49mOUCYrNMScodabdc",45,0.67,0.728,204627,0.954,0.000653,"F",0.153,-8.791,"Major",0.0663,108.157,"4/4",0.835
"Alternative","Pop Evil","Take It All","0XNqkN0tn57270qeE5Shcf",57,0.000887,0.624,198542,0.916,0,"G",0.0934,-4.931,"Minor",0.0486,109.968,"4/4",0.632
"Opera","Cesare Siepi","Ella giammai m´amò (Don Carlo)","5WyX6MpeQy5vAKbCBYKMRP",10,0.979,0.149,576240,0.163,0.205,"D",0.106,-16.802,"Major",0.0446,82.138,"3/4",0.0466
"Alternative","cleopatrick","hometown","2kFKIFc5RSTlhuGed6ZNZ7",63,0.000621,0.315,256072,0.826,0.000669,"G",0.0703,-4.315,"Minor",0.0644,139.163,"4/4",0.359
"Opera","Jean-Baptiste Lully","Le Bourgeois Gentilhomme - Comédie-Ballet, LWV 43: Ouverture","47scx5v80QmkRMiNKKZ3Dh",18,0.877,0.338,181733,0.0837,0.901,"F#",0.149,-21.875,"Minor",0.0418,105.92,"1/4",0.285
"Dance","TV On The Radio","Staring at the Sun","14R2hUgIr8eu1VogXoLqUk",51,0.00304,0.211,241213,0.637,0.00185,"G#",0.107,-7.817,"Major",0.0515,119.224,"4/4",0.148
"Children’s Music","Seether","Driven Under","3pavDZo8o2ctgkVhERSzy6",50,0.000327,0.56,272907,0.855,0.000527,"A",0.124,-3.272,"Minor",0.0305,130.702,"4/4",0.275
"Indie","Amber Mark","Put You On","59nJ265OcQ7Rrms09xk8LO",58,0.212,0.678,224554,0.827,0,"B",0.104,-4.49,"Major",0.0861,92.003,"4/4",0.764
"Indie","MARINA","Savages","3YjH3TIf5SOpFlnqlRdNAE",53,0.0804,0.759,256333,0.76,0,"A",0.0818,-7.199,"Minor",0.0322,120.006,"4/4",0.731
"Indie","UMI","Happy Again","3UyV8MvjQkeh6DqLmuaUAo",50,0.665,0.546,116637,0.624,0,"G",0.135,-8.586,"Major",0.222,139.528,"4/4",0.442
"World","Kristene Dimarco","Jesus, Your Love - Live","6W8AZQyCleLYQKkHexxloa",31,0.00154,0.508,435973,0.554,0,"D",0.141,-10.085,"Major",0.03,125.997,"3/4",0.164
"Alternative","Jane's Addiction","Just Because","3k6L0H08zSY5yRDgqI8fqx",52,3.83e-05,0.369,231853,0.996,0.14,"A#",0.249,-1.531,"Minor",0.0931,98.162,"4/4",0.209
"Rap","Gucci Mane","Bucket List","2oMmmFRtOkfffTQB7JC3mP",52,0.245,0.837,209837,0.453,1.83e-06,"A",0.149,-6.766,"Major",0.13,100.925,"4/4",0.107
"Indie","BANNERS","Into The Storm","2eZskXFEMt2K1fvTsB9LSk",51,0.00104,0.573,220067,0.801,0,"A",0.125,-4.24,"Major",0.0389,114.991,"4/4",0.546
"Movie","Phil Harris","The Phony King of England (Country Western Version)","5anWpYX8F0GCoEKaGAtL4M",21,0.672,0.824,161827,0.444,0.000131,"F",0.113,-13.52,"Major",0.0402,110.801,"4/4",0.961
"Alternative","Manu Chao","Desaparecido","5Hc7O2dX51NI4YcHPuoOpw",61,0.669,0.591,227160,0.627,0,"A",0.127,-6.903,"Minor",0.0935,191.944,"4/4",0.741
"Dance","Sevyn Streeter","Peace Sign (feat. Dave East)","2Sz55m4OEjprPWZ68g5e9C",51,0.388,0.634,273312,0.572,8.19e-06,"F",0.0944,-6.27,"Major",0.0708,87.061,"4/4",0.336
"Hip-Hop","Trina","F**k Boy","2GKhAkqKZIiiXmaEHfGX4J",49,0.000367,0.895,179436,0.519,0,"G#",0.0502,-5.857,"Major",0.445,89.026,"4/4",0.0938
"Blues","The Smashing Pumpkins","Tonight, Tonight - Remastered 2012","7bu0znpSbTks0O6I98ij0W",68,6.28e-05,0.287,254627,0.67,0.748,"F#",0.237,-9.381,"Major",0.0368,148.928,"4/4",0.222
"Movie","Chorus","Besaradendu Sadhashivanenni","1bxllpZgCkQVfoc90at7Io",0,0.733,0.775,249992,0.729,0,"F",0.316,-6.79,"Major",0.129,132.079,"4/4",0.901
"Rock","Soil","Breaking Me Down","5cA9fu0qKxeV9mTaDpFjgH",64,0.000292,0.522,154267,0.972,0,"B",0.183,-4.141,"Major",0.138,151.034,"4/4",0.747
"Movie","Dorothée","J’ai retrouvé ma valise","2TnXzNHCtT2mfzBL7Zxmic",2,0.524,0.89,212627,0.564,0,"F",0.0722,-8.483,"Major",0.0552,121.613,"4/4",0.912
"Rock","Sheryl Crow","If It Makes You Happy","5XrfFo0JFOnWD9ZMNXGkQh",61,0.0577,0.546,323400,0.693,0.000259,"G",0.105,-6.807,"Major",0.0261,95.448,"4/4",0.398
"Anime","Asiahn","NOLA","39vikHaG8113vnW53ZSYWs",59,0.541,0.449,188311,0.327,0,"E",0.116,-7.593,"Minor",0.0323,114.295,"4/4",0.0869
"Alternative","Incubus","Nimble Bastard","2uaWEm24SEHUWlCVopjDbh",50,0.000129,0.495,219627,0.931,0,"C#",0.362,-3.5,"Minor",0.0541,180.024,"4/4",0.636
"Pop","KREAM","Drowning","5xey3cl8y5fWst3EKgPFk8",66,0.0402,0.626,196712,0.793,0,"G#",0.0909,-5.522,"Major",0.0441,97.011,"4/4",0.408
"Country","Ryan Bingham","Lover Girl","4ysr8xtm5eTAP5cgBdOYN8",44,0.324,0.614,385414,0.651,9.69e-05,"G",0.308,-7.112,"Major",0.0251,109.095,"4/4",0.367
"Classical","Erik Satie","3 Gymnopédies: 1. Lent et douloureux","10hnf3EVrq4xdt0ahFtRAk",47,0.996,0.455,195507,0.0285,0.959,"G",0.102,-34.835,"Major",0.0794,79.452,"4/4",0.219
"Country","Cale Dodds","What We Gonna Do About It","3yplsfpJxafV8aRe1XA7yL",59,0.108,0.558,163049,0.767,0,"E",0.0954,-4.561,"Minor",0.0491,158.019,"4/4",0.715
"Reggaeton","Karol G","La Dama","78mpFgPXtqFccYQpSTNRX6",60,0.121,0.845,208400,0.777,0.000145,"G#",0.0921,-5.854,"Minor",0.188,100.01,"4/4",0.732
"Jazz","Thievery Corporation","Omid - Hope","6hiqX7jbFPrjdtrZegYgFW",37,0.102,0.751,228267,0.704,0.527,"G",0.0955,-7.809,"Major",0.0525,104.022,"4/4",0.623
"Alternative","Nakala","Paris","0r0K2zyk5vwNWvWcaRxHpE",58,0.343,0.676,202031,0.465,0,"B",0.0711,-12.193,"Minor",0.0773,127.911,"4/4",0.362
"Rock","Mayday Parade","Jamie All Over","05qCCJQJiOwvPQBb7akf1R",63,6.73e-05,0.428,216000,0.878,0,"C#",0.0693,-3.661,"Major",0.049,149.027,"4/4",0.386
"Rap","A Boogie Wit da Hoodie","Timeless (DJ SPINKING)","0q5DrtpnnGpOvBy5nnPMbe",65,0.261,0.569,184000,0.761,6.71e-06,"F",0.0748,-6.071,"Minor",0.475,180.122,"4/4",0.325
"Folk","Alabama Shakes","I Found You","4xpqT5zIAj7VxXUsxm8Grx",45,0.241,0.449,179653,0.763,0.0427,"G",0.126,-4.63,"Major",0.0364,109.843,"4/4",0.232
"Opera","Gaetano Donizetti","La Favorite: Act I: Scene 5: Mon idole! Dieu t'envoie","1GQtVhoYJFV3oAASSIdM4Y",3,0.981,0.316,466467,0.119,1.86e-05,"C",0.208,-21.414,"Major",0.0587,93.441,"4/4",0.087
"Classical","Wolfgang Amadeus Mozart","Symphony No.25 in G minor, K.183: 1. Allegro con brio","0MSjo5I8GRISoQiFiT42GD",24,0.988,0.473,460000,0.175,0.924,"G",0.111,-16.656,"Minor",0.0395,79.772,"4/4",0.32
"Anime","Tenth Avenue North","What You Want","2xKBCHQ34Eq9iuWHSO4BIj",47,0.0723,0.651,217413,0.786,0,"A",0.212,-5.655,"Major",0.0495,120.014,"4/4",0.563
"Anime","Crowder","Run Devil Run","4XuLAfUqKheSZD918kvX2y",49,0.0258,0.458,204493,0.952,0,"D",0.561,-3.318,"Major",0.142,174.966,"4/4",0.807
"Jazz","A Tribe Called Quest","We The People....","3wUX7HpXS382s1DHTRouVk",59,0.00909,0.71,172013,0.805,0,"C#",0.141,-5.471,"Major",0.0637,92.601,"4/4",0.897
"R&B","Kota the Friend","Philly Jawn","3ETgPqL3KMhJ7nDR18cvsg",51,0.302,0.928,206745,0.521,9.8e-06,"G",0.0582,-6.717,"Minor",0.0795,130.011,"4/4",0.697
"Electronic","Everything But The Girl","Rollercoaster - 2013 Remaster","78w6iaYACNBxKZGAWFFQHp",38,0.739,0.742,196413,0.427,0.0552,"A",0.128,-12.012,"Minor",0.0318,117.871,"4/4",0.423
"Reggaeton","J Alvarez","Welcome To The Party","6X3rBC8NviMdBuPDhwWhRV",29,0.159,0.746,254015,0.769,0,"A",0.0598,-5.046,"Major",0.0454,93.004,"4/4",0.886
"Classical","Nobuo Uematsu","Zanarkand (Final Fantasy X)","7u5cNg0E6yqthRi5VpVbfr",51,0.93,0.0949,274680,0.193,0.872,"B",0.0947,-14.48,"Minor",0.0365,80.729,"3/4",0.0922
"Children’s Music","The Smashing Pumpkins","Bullet With Butterfly Wings - Remastered 2012","6GtX0jaNL8IjVQfrDBx81z",72,5.59e-05,0.404,258467,0.72,0.836,"A#",0.0466,-9.18,"Minor",0.0626,121.649,"4/4",0.475
"Comedy","Chris Maddock","Pornytail/Come On Inn","7EsA6SQYy3gFRwalb7p0b4",20,0.811,0.635,245249,0.566,0,"G",0.551,-9.056,"Minor",0.905,104.35,"3/4",0.739
"Dance","Röyksopp","Monument - The Inevitable End Version","616ddBwW0LpyhCpLE5BpIP",47,0.00568,0.51,286520,0.861,0.0519,"E",0.701,-6.843,"Minor",0.041,93.049,"4/4",0.623
"Rap","2 Chainz","Realize","64wR8Jdm7ikY3IbJOt5F9Z",54,0.365,0.771,231987,0.553,1.83e-06,"E",0.0944,-6.738,"Minor",0.184,119.944,"4/4",0.108
"R&B","DeJ Loaf","Go DeJ Go","0BAGrgjRV1tjOU46sQtA6w",45,0.00336,0.872,199041,0.39,2.9e-05,"C#",0.111,-10.46,"Major",0.188,93.008,"4/4",0.0812
"Classical","Robert Schumann","Piano Concerto in A Minor, Op. 54: I. Allegro affettuoso (Live)","3ells2tHH8YyUujRnaW8f4",0,0.985,0.261,881600,0.0593,0.873,"A",0.403,-24.704,"Minor",0.0343,93.797,"4/4",0.0789
"R&B","Eric Bellinger","No Games (feat. Brittany B)","0RU1XPKt72swg2Kovr3jwo",49,0.48,0.448,179446,0.554,0,"C#",0.109,-5.227,"Minor",0.0972,87.465,"3/4",0.406
"Rock","Sick Puppies","You're Going Down","5omWAB5iNMHvbAfBSzkdu8",66,0.0116,0.488,187347,0.842,0.00127,"F#",0.146,-5.926,"Major",0.0469,90.003,"4/4",0.41
"Classical","Claude Debussy","Debussy: En blanc et noir, for Piano 4-Hands, L. 139: I. Avec emportement (Live)","55p8usSB1X20vzeS8RQgzH",33,0.992,0.38,239840,0.144,0.872,"G",0.118,-18.992,"Major",0.0305,97.559,"3/4",0.0624
"Reggae","Sticky Fingers","Velvet Skies","6SbWkpn12CJNQgZEQekEcH",54,0.0566,0.582,289291,0.68,0.000412,"C#",0.116,-6.504,"Minor",0.0361,127.947,"4/4",0.306
"Jazz","Ray Charles","It Had to Be You","76MSB9fAR5jXVcBXdK5xMy",49,0.823,0.505,164666,0.17,2.87e-05,"D#",0.0619,-12.848,"Major",0.0325,82.888,"4/4",0.305
"Jazz","Eliane Elias","Baubles, Bangles and Beads","1vVm7i0MsbvRSGaX9SkyP0",52,0.867,0.536,302133,0.368,0.573,"F",0.0834,-15.775,"Minor",0.03,75.37,"4/4",0.638
"Indie","Sampha","(No One Knows Me) Like the Piano","5zOnoB8FdZudDcPX4O8WqF",66,0.976,0.621,218160,0.199,0.00186,"A#",0.107,-13.788,"Major",0.0344,128.905,"4/4",0.178
"Reggae","Wookiefoot","Welcome Home","5Cy5hIDqL5PRwwjWpB8BLf",25,0.707,0.763,168520,0.471,0.00365,"A",0.107,-8.74,"Minor",0.187,77.038,"4/4",0.416
"Comedy","Margaret Cho","I'm Sorry","2qPhPPixDPan1cBJZiXXkP",14,0.608,0.588,313507,0.342,0,"A#",0.727,-11.811,"Major",0.49,101.579,"4/4",0.641
