"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Children’s Music","Barns Courtney","Golden Dandelions","5vdNoFezjTsQTrZxPK8tDg",57,0.0218,0.464,204827,0.924,0,"C",0.105,-6.022,"Minor",0.0919,139.442,"4/4",0.373
"Opera","Jules Massenet","Manon / Act 1: Je suis encore tout étourdie","0QuSrgRo6londs7psZDnGs",10,0.983,0.257,238840,0.0477,0.00701,"A#",0.32,-25.19,"Major",0.0656,70.425,"3/4",0.039
"Comedy","Joe Rogan","Gay People","3mhSDNYc8PZjZe5l4BbeA3",46,0.826,0.554,481549,0.926,0,"G",0.615,-3.332,"Minor",0.912,96.87,"3/4",0.379
"Blues","SiR","Summer in November","1USFYZrDt86UdqZxuXYHUG",53,0.354,0.54,229880,0.588,2.64e-06,"D",0.118,-7.719,"Minor",0.0899,82.831,"4/4",0.478
"Soundtrack","Yann Tiersen","Koad","6CsW42pYJTXZJbExLy4pGB",35,0.909,0.182,360680,0.237,0.909,"G",0.107,-14.6,"Major",0.0311,93.461,"4/4",0.0386
"Alternative","COIN","Atlas","7HbTWMc28PYvjltuhArnKG",51,0.00741,0.38,203720,0.769,3.86e-06,"F#",0.163,-5.572,"Minor",0.0748,174.223,"4/4",0.562
"Soundtrack","Mark Isham","The Trial Of Solomon Grundy","0bA2cBljkGsJI7Re4iEYTG",31,0.0803,0.167,270880,0.142,0.955,"G",0.103,-18.045,"Minor",0.0414,67.169,"4/4",0.0317
"Comedy","Moshe Kasher","The Gitler","1M7PEYH282oAFzt6nWPmVV",17,0.848,0.729,63164,0.742,0,"G#",0.86,-10.055,"Major",0.929,119.814,"3/4",0.89
"Soul","Mike And The Censations","There's Nothing I Can Do About It","2HoiwYiZNt4cKGsuKBMxt1",32,0.541,0.501,149627,0.586,0.000885,"G#",0.147,-4.95,"Major",0.036,94.533,"3/4",0.898
"World","Boards of Canada","The Color Of The Fire","5dm5vtne8lx8BPrVamK6S1",41,0.967,0.238,105627,0.093,0.617,"F#",0.127,-25.475,"Major",0.0328,80.705,"4/4",0.061
"Soundtrack","Jonny Greenwood","Prospectors Arrive","1uvAixeMRuvA7CSHLxk33r",26,0.939,0.116,276787,0.198,0.769,"C#",0.157,-17.4,"Minor",0.0374,81.032,"4/4",0.0346
"Alternative","Radiohead","House Of Cards","3Jc6X15OZCCyhGSHBF4hwB",60,0.278,0.71,328293,0.496,0.581,"F",0.101,-9.638,"Major",0.0297,111.662,"4/4",0.637
"Children’s Music","Shane & Shane","Psalm 34 (Live)","6JIBqMgc90xVGcfKkfrJ7P",55,0.163,0.596,399291,0.612,0,"D",0.161,-5.812,"Major",0.0316,113.985,"4/4",0.359
"Rock","Restless Heart","The Bluest Eyes In Texas","1vYf97tjbKVPXHK4oQPU0T",50,0.556,0.641,285560,0.561,0,"A#",0.0758,-9.09,"Major",0.0273,113.932,"4/4",0.512
"Rap","Deftones","Back To School - Mini Maggit","0Qrb3L8JgreLBW8g4qyan9",58,0.000386,0.3,237360,0.986,0.000136,"G#",0.0924,-3.022,"Major",0.107,85.117,"4/4",0.256
"Comedy","Anthony Jeselnik","Odd Jobs","4c5CRcfsOMqWdlvoOfEfqs",37,0.861,0.562,274240,0.855,0.000371,"C#",0.888,-10.651,"Major",0.877,132.244,"3/4",0.287
"Classical","Chickenfoot","Something Gone Wrong","7i1dWn1xU0rO3f8zTCbSCz",27,0.264,0.277,315680,0.672,0.0649,"D#",0.1,-6.616,"Minor",0.038,162.729,"4/4",0.365
"Rap","Fetty Wap","With You","19YLs0bKAicXKP3rOKE7kq",50,0.112,0.657,224841,0.752,0,"A",0.134,-3.524,"Minor",0.0764,140.084,"4/4",0.394
"Children’s Music","Gorillaz","Garage Palace (feat. Little Simz)","5ZYBczat60p8a2Fnenour4",52,0.0872,0.776,151400,0.666,0,"C",0.391,-8.463,"Major",0.207,133.062,"4/4",0.51
"Comedy","Doug Stanhope","Giant Black Cock","4y2YTb9dgkPhQGeP2I64Sl",24,0.777,0.562,353440,0.55,0,"F#",0.819,-17.271,"Major",0.947,83.622,"3/4",0.649
"Pop","Hozier","Nina Cried Power (feat. Mavis Staples)","4rcSvYi807urIIqfeX3tBo",64,0.00893,0.365,225307,0.875,0,"C#",0.0786,-3.228,"Major",0.131,98.708,"4/4",0.655
"Reggaeton","Farruko","Mujeriego","4zHY0S3IEKONNwFiX2B88i",25,0.0634,0.646,252891,0.781,0,"C#",0.1,-4.843,"Major",0.0533,172.053,"4/4",0.669
"Pop","Killumantii","Envious (feat. Juicy J)","6Ya68IPjptq1DYiQsqGpEU",61,0.00858,0.885,216630,0.735,0,"B",0.0976,-6.869,"Minor",0.19,150.98,"4/4",0.892
"Reggae","Duane Stephenson","August Town","5fEdhl7z32TMambRUvGShQ",43,0.106,0.837,324093,0.544,0,"B",0.244,-5.379,"Major",0.375,141.569,"4/4",0.832
"Alternative","The Shins","Caring Is Creepy","2AZmlhK1ssultfpYk3EIEH",59,0.0232,0.413,200173,0.707,2.84e-06,"D",0.293,-8.65,"Major",0.0375,94.614,"4/4",0.494
"Indie","Pinegrove","Problems","4GL8caVDQrE22nppcSiUCe",44,0.00821,0.588,80490,0.733,3.74e-05,"D",0.144,-5.44,"Major",0.0381,125.421,"4/4",0.314
"Children’s Music","The White Stripes","We're Going To Be Friends","1N883b1C3trjGcx2h4E99B",61,0.687,0.533,142227,0.459,0,"G",0.0773,-5.499,"Major",0.0277,97.213,"4/4",0.386
"Anime","Linkin Park","Talking to Myself","7nAfXgeHfDO50upcOjJOaq",66,0.00184,0.593,231307,0.712,0,"D",0.128,-6.325,"Minor",0.0286,124.013,"4/4",0.473
"Jazz","Nujabes","World's end Rhapsody","7BBZGDSZbsb4Esi8YB94HT",45,0.205,0.745,341200,0.731,0.678,"C#",0.103,-8.859,"Major",0.0949,121.52,"4/4",0.898
"Alternative","Weezer","Everybody Wants To Rule The World","3gEoKDn0uhb9qqLwC16tly",67,0.0259,0.667,244800,0.714,0.00113,"G#",0.149,-4.533,"Major",0.0363,112.053,"4/4",0.387
"Reggaeton","Tony Dize","Una Mirada Bastó","2qt3ii7ZmOLcRsg4x1RtGN",14,0.0525,0.698,180333,0.802,0,"D",0.4,-7.091,"Major",0.0604,100.034,"4/4",0.264
"Indie","A R I Z O N A","People Crying Every Night","2XBWT6qciUWR1HCmiPwrEV",55,0.219,0.666,221550,0.584,0.000847,"G",0.111,-5.259,"Major",0.124,99.997,"4/4",0.707
"World","Kim Walker-Smith","I Need You More","6Lmdw6mo7Xg8QViRIai34e",51,0.00572,0.446,541213,0.467,0,"D",0.111,-6.684,"Major",0.0306,130.08,"4/4",0.184
"Folk","Gin Wigmore","Kill Of The Night","2m17BTWlZq0wtS9cpJsCfM",67,0.0106,0.502,205320,0.726,0.000242,"C",0.349,-5.702,"Major",0.0513,125.955,"4/4",0.554
"Ska","Descendents","Business A.U.","2L4UsewFUn3vVR2O6igq1E",25,0.000338,0.365,136507,0.979,0.0039,"G",0.0555,-3.7,"Major",0.102,166.503,"4/4",0.7
"Country","Keith Urban","Gone Tomorrow (Here Today)","3NSSOvXqC1o88as6KnhR9v",40,0.0201,0.64,168493,0.779,0.00271,"D",0.173,-5.117,"Major",0.0327,120.035,"4/4",0.56
"Anime","Daughtry","As You Are","20cE13cmiGdHinlh40ecwd",53,0.0534,0.527,220947,0.608,0,"B",0.111,-6.449,"Major",0.0351,144.729,"4/4",0.228
"Country","Shania Twain","You've Got A Way","5S88YTKTtvqmu3miSuwual",52,0.357,0.556,199200,0.58,0,"A",0.242,-7.23,"Major",0.033,134.127,"4/4",0.276
"Electronic","Space Jesus","M. Night Shambhala","4YTrP8N3DU7zYyAR1OJ5h3",44,0.013,0.629,3e+05,0.649,0.513,"C#",0.349,-7.515,"Major",0.0559,139.998,"4/4",0.0595
"Ska","Five Iron Frenzy","It Was a Dark & Stormy Night","7olKGFj7Ouhcsb2OaOJVtI",28,0.000141,0.419,204412,0.881,1.27e-06,"F#",0.188,-5.323,"Minor",0.0673,178.196,"4/4",0.46
"Soundtrack","Jesper Kyd","Leonardo's Inventions, Pt. 2","73kptBfxyd0xAX0K5qOwPY",31,0.73,0.451,167936,0.106,0.878,"C#",0.11,-26.049,"Major",0.0279,100.047,"4/4",0.0594
"Opera","Gioachino Rossini","Semiramide / Act 2: ""Giorno d'orrore""","6eJBXKPZpVUDy1Hv13wobe",12,0.989,0.219,306467,0.0665,0.00162,"G",0.167,-27.243,"Major",0.0644,83.211,"4/4",0.0554
"Alternative","Avenged Sevenfold","Doing Time","4OyfdJiHM6sbfkFmRLrygg",55,3.13e-05,0.433,205933,0.994,0.0564,"D",0.196,-6.004,"Major",0.0833,160.033,"4/4",0.533
"Electronic","Zeds Dead","Cowboy","0vxrrFssWvLVI4T4fgf4r1",36,0.0125,0.526,265320,0.723,0,"D",0.389,-5.243,"Major",0.07,87.639,"4/4",0.388
"Ska","NOFX","First Call","626xezshYGvfjC9tBG0xqz",41,0.00611,0.645,153640,0.96,0,"C",0.118,-4.331,"Major",0.0515,155.921,"4/4",0.899
"Soundtrack","Philip Glass","Dreaming of Fiji","5lRT2FSv3uu05qbvOkTEFf",42,0.975,0.162,114827,0.0395,0.979,"G",0.105,-29.746,"Minor",0.0427,109.043,"4/4",0.0378
"Comedy","Andrew Dice Clay","How Are Ya? - Live At Dangerfield's/1989","6IB3FjRKpL4VJqMNvjwge4",12,0.73,0.773,50360,0.288,0,"A",0.353,-22.452,"Minor",0.904,91.02,"1/4",0.558
"Electronic","Orbital","Monsters Exist","1FeWEF0STZpU9GR7LodmCz",38,0.123,0.602,352560,0.65,0.659,"A",0.112,-6.96,"Minor",0.0306,120.006,"4/4",0.164
"Opera","Giacomo Puccini","La Bohème / Act 1: ""Legna!"" - Live","6q8bGK33tQHsP4TmbTIczE",8,0.961,0.483,209507,0.275,0.00561,"A#",0.691,-18.292,"Major",0.183,131.185,"4/4",0.407
"World","Bryan & Katie Torwalt","You Saved My Soul","0akp96dzRtVRv1Gi38zSwG",32,0.226,0.459,229320,0.369,0.0401,"D",0.106,-12.154,"Major",0.0278,78.037,"4/4",0.164
"World","Covenant Worship","There Is a Name - Live","06Kd1Z1T44kQNYVWSaQquC",20,0.15,0.399,386859,0.466,0,"B",0.703,-7.293,"Major",0.0281,137.935,"3/4",0.12
"Indie","Kings of Leon","Supersoaker","4cQIbDqCZrHknxlDUjRHZ0",64,0.00319,0.436,230227,0.871,0.000473,"A",0.114,-4.446,"Major",0.0384,138.743,"4/4",0.71
"World","Deise Jacinto","Pode Voar","2XcBpmY6Nm7Y4Can8BVeFP",42,0.539,0.474,264200,0.247,0.000792,"D",0.118,-12.178,"Major",0.0342,140.06,"4/4",0.263
"Reggaeton","Nengo Flow","Baby Lover","3kWMm2iFysQf0j1857c1vk",47,0.171,0.791,194838,0.85,0,"E",0.3,-3.71,"Minor",0.37,170.022,"4/4",0.7
"Jazz","Soulive","Eleanor Rigby","5eMBURy3UhFJtDhOTWqkNV",32,0.617,0.38,259973,0.46,0.928,"C",0.134,-12.332,"Major",0.0334,160.222,"4/4",0.406
"Reggae","Burning Spear","Happy Day","11TuItQFELWEMbmJc3Uy9V",27,0.0198,0.665,421853,0.925,0.327,"F",0.397,-5.529,"Major",0.0466,152.213,"4/4",0.916
"Electronic","Moderat","Ethereal","0meYqt6ZuEtvPff0Wp9ume",27,0.624,0.54,328008,0.547,0.873,"F#",0.0874,-14.109,"Minor",0.0444,160.019,"4/4",0.178
"Dance","Ariana Grande","Last Christmas","5xDrO9DEDJGUQGfyoHvgDJ",60,0.127,0.677,203653,0.793,0,"G",0.102,-2.775,"Major",0.0272,102.986,"4/4",0.802
"Jazz","The Budos Band","The Sticks","5EZH97EJPyRrLJx80Paflk",39,0.000811,0.487,242480,0.875,0.805,"A",0.0758,-6.648,"Minor",0.031,109.046,"4/4",0.615
"Classical","Wolfgang Amadeus Mozart","Concerto No. 3 in E-Flat Major, K.447: III. Allegro","6KVRvE5kJzXGIWPnIDMyhf",21,0.988,0.401,218014,0.22,0.898,"D#",0.0904,-22.605,"Major",0.048,94.478,"3/4",0.478
"Reggae","Fortunate Youth","Irie State (feat. Slightly Stoopid)","51h52WPRclQXV0vTcKdxtQ",39,0.0056,0.778,219922,0.674,0.000708,"F#",0.0871,-4.834,"Major",0.0346,126.023,"4/4",0.857
"Opera","Giuseppe Verdi","Rigoletto, Act III: Ella mi fu rapita!","4EvS1ZPYfDNWqJkWicShhn",19,0.961,0.272,314387,0.0823,3e-04,"F#",0.0963,-21.07,"Major",0.0483,85.759,"3/4",0.0409
"Reggae","Clinton Fearon","Dutty Gun","17LGkKnn2CvfV0jJcKbPSb",41,0.0762,0.847,290600,0.614,8.37e-05,"A#",0.107,-6.596,"Major",0.0894,150.154,"4/4",0.753
"Movie","Karine Costa","Lonely Nights","3j9MMHkxI1VHKmKg05jxsz",0,0.126,0.624,250707,0.774,1.26e-06,"F",0.148,-9.084,"Major",0.165,89.998,"4/4",0.551
"Blues","NEEDTOBREATHE","A Place Only You Can Go","6JOSRNNGKY0biVEkVwHLx6",48,0.283,0.342,192413,0.35,4.14e-06,"F#",0.107,-6.448,"Major",0.0281,128.286,"5/4",0.149
"Rap","Incubus","Wish You Were Here","6KtLECDztnah63TNmV4Plw",65,0.000631,0.246,212733,0.768,0.301,"A",0.102,-7.48,"Major",0.0387,169.873,"4/4",0.35
"Ska","Against Me!","Unsubstantiated Rumors?","0Y2q2coAjIxm7SkqghQu7H",19,0.00325,0.354,89400,0.955,0.000316,"G",0.124,-3.987,"Major",0.243,172.244,"4/4",0.268
"Reggaeton","J Alvarez","Más Dinero, Más Mujeres, Más Drama","57uzZBE0V1T1gnzt0LrW3P",22,0.219,0.534,243696,0.763,0,"C#",0.323,-5.368,"Minor",0.105,79.832,"4/4",0.73
"Country","Kane Brown","Heaven","1HXy5I3HTWq8OvxCn0z7G7",79,0.263,0.677,179507,0.556,0,"A",0.105,-6.544,"Major",0.0306,80.009,"4/4",0.521
"Blues","Weezer","No One Else","2w12ff20EDDeXpsx08CgG5",50,0.000216,0.468,184507,0.863,0.000514,"E",0.154,-5.421,"Major",0.0327,138.315,"4/4",0.691
"Rock","Pink Floyd","Fearless","7AalBKBoLDR4UmRYRJpdbj",57,0.16,0.38,367933,0.341,0.0408,"G",0.448,-15.719,"Major",0.0418,143.719,"4/4",0.179
"World","SEU Worship","Caught up (Live)","74pbi7fCMAdYpQxYQ3vFrA",31,0.0258,0.21,339014,0.418,0,"D",0.155,-10.109,"Major",0.032,139.858,"3/4",0.0697
"Classical","Johann Sebastian Bach","St. Matthew Passion, BWV 244, Pt. 1: No. 18, Da kam Jesus mit ihnen","2yELr2b1P7PfyQ4rnBdMrP",0,0.893,0.164,116080,0.00871,0,"D",0.111,-30.983,"Major",0.046,174.683,"3/4",0.0575
"Pop","The 1975","I Always Wanna Die (Sometimes)","7iPlcFvOMOzt6v0QvcAueZ",72,0.00499,0.368,314663,0.511,0.000728,"E",0.117,-5.477,"Major",0.0329,149.243,"4/4",0.0504
"Soul","ford.","The Unknown","4FXHLmzOMGLy5jFj6ctDsn",46,0.641,0.586,211597,0.528,0.641,"G#",0.128,-7.62,"Minor",0.274,73.973,"1/4",0.139
"Pop","Scissor Sisters","Take Your Mama","0LAfANg75hYiV1IAEP3vY6",57,0.22,0.762,271907,0.954,1.76e-05,"G#",0.0612,-4.542,"Major",0.121,153.96,"4/4",0.933
"Comedy","Héctor García S.","El Perro Bermúdez","3r8cO0AfFZqr6upn0nW6WQ",22,0.827,0.534,224929,0.538,0,"B",0.422,-13.1,"Minor",0.909,75.929,"3/4",0.6
"Blues","Tone Stith","Perfect Timing","1DnKTDQSUPgxX4nqd4iyRx",50,0.0245,0.648,224173,0.647,0,"C",0.198,-3.112,"Major",0.0447,145.925,"4/4",0.427
"Children’s Music","The Front Bottoms","Flying Model Rockets","4Els7Ey8ALP8ROgTLLjmbB",43,0.0534,0.599,193840,0.677,0,"C",0.0693,-6.551,"Major",0.0402,145.073,"4/4",0.674
"Rock","Eddie Money","Gimme Some Water","15DPqi5bLvku3qp4Mru4ru",48,0.0732,0.523,217960,0.732,0.000275,"D",0.298,-6.73,"Major",0.0355,90.604,"4/4",0.827
"Electronic","Aazar","Da Vinci","73nmuIBhNPu54aC6wWBxpK",45,0.0464,0.776,161905,0.64,0.00191,"E",0.46,-10.494,"Major",0.32,126.08,"4/4",0.136
"Blues","Evans Blue","Beyond The Stars","5xetBdYzklZ71hbHjXb4Zf",59,6.72e-06,0.406,222049,0.952,0.0252,"G#",0.198,-2.987,"Major",0.0424,88.563,"4/4",0.534
"Anime","Papa Roach","Getting Away With Murder","1x0AirtLjfVquI0A9iBVep",52,0.000116,0.564,191373,0.968,3.97e-05,"C#",0.226,-3.75,"Major",0.0631,103.885,"4/4",0.352
"Electronic","Big Gigantic","Thinking out Loud","09o4RmGrRNrrvjWT0uAaKA",23,0.00432,0.408,301009,0.815,8.99e-05,"F",0.531,-5.887,"Minor",0.461,179.517,"4/4",0.398
"Soundtrack","Alan Silvestri","A Promise","0tXYcptTvLtFKGTzZnsd0b",49,0.772,0.208,214013,0.277,0.857,"E",0.165,-13.966,"Minor",0.0377,60.249,"4/4",0.0398
"Soul","Rag'n'Bone Man","Your Way or the Rope","4v4JL46Vg1kB78xArvfJ99",51,0.0507,0.792,204707,0.734,0,"D",0.116,-7.42,"Minor",0.0507,100.027,"4/4",0.748
"Electronic","Sneaker Pimps","Walking Zero - Tuff & Jam Unda-Vybe Vocal","5u0iZXtD0E1eoHMfhzdMfJ",22,0.353,0.538,248760,0.655,0.00725,"C",0.43,-7.868,"Minor",0.025,89.601,"4/4",0.438
"Classical","Johann Strauss II","Annen-Polka, Op.117","19xQnblP9QDIYNJheJS8dJ",22,0.956,0.572,254147,0.136,0.781,"D",0.0922,-17.355,"Major",0.0305,77.914,"4/4",0.43
"Anime","Earl Sweatshirt","20 Wave Caps","0yNecIrNLTIsF5ULCraPgl",51,0.0582,0.498,132373,0.748,0,"G#",0.281,-7.218,"Major",0.434,77.601,"4/4",0.426
"Country","Kenny Chesney","Life On A Rock","0s7PXyp4jKYGtMSiqTskiu",34,0.274,0.675,172667,0.4,0.000519,"D",0.116,-9.161,"Major",0.048,173.983,"4/4",0.76
"Reggaeton","Luny Tunes","Motivate al Baile","5GkaVcqHf6Y6HpjufyU8MO",37,0.0866,0.868,203361,0.601,0,"B",0.401,-8.617,"Minor",0.149,95.042,"4/4",0.461
"Electronic","Crazy P","Witch Doctor","2p0eDqYl7wREVkorgUvcfr",43,0.0333,0.69,481814,0.883,0.736,"D",0.0692,-8.507,"Major",0.0374,118.315,"4/4",0.254
"Jazz","Kelsea Ballerini","Machine Heart","19WNVv6GaJMI19Qka6RfEJ",47,0.165,0.614,189107,0.625,0,"A",0.11,-5.814,"Major",0.0341,115.003,"4/4",0.278
"Reggae","Jah Cure","I Surrender","46q9mWICooE3Vr7DqwjrXD",27,0.00428,0.481,248627,0.722,3.97e-05,"G",0.0789,-4.496,"Minor",0.0625,144.083,"4/4",0.458
"Electronic","graves","Blame (Tim Gunter Remix)","4wzHOPBchA7Ab5wOmBHkiO",52,0.115,0.571,193714,0.763,0.0271,"A#",0.112,-3.802,"Minor",0.0513,139.995,"4/4",0.352
"World","Bethel Music","Forever and a Day","2wf7YnVcfY4U4W2OxAup82",32,0.0435,0.294,425467,0.691,2.39e-05,"C",0.124,-7.6,"Major",0.0397,139.912,"4/4",0.138
"R&B","Chris Brown","Up To You","2w7qp71I0tSJw97COqp9NS",41,0.166,0.722,247960,0.727,0,"C#",0.177,-3.374,"Major",0.0508,120.04,"4/4",0.656
"Folk","Matt Maeson","Hallucinogenics - Stripped","2iKG2PB3kaUc99NLOz6kWH",46,0.882,0.557,187214,0.32,0,"C",0.14,-10.35,"Major",0.0568,121.173,"4/4",0.252
"Classical","Wolfgang Amadeus Mozart","Clarinet Quintet in A Major, Op. 108, K. 581: I. Allegro","48yFPoQUWUNB2bJTmQB9jb",0,0.988,0.248,553160,0.0709,0.354,"A",0.136,-21.553,"Major",0.0444,122.497,"4/4",0.171
"Soundtrack","Nick Glennie-Smith","To Rome","1PJ73AXDNrARzUojOYICZK",33,0.348,0.168,172480,0.318,0.928,"A#",0.111,-15.343,"Minor",0.0335,84.565,"4/4",0.179
"Indie","Chase Atlantic","Meddle About","1x5gfSHfhWpMFKKqbuDe9G",47,0.00404,0.387,203886,0.797,0.0108,"E",0.314,-6.41,"Minor",0.052,159.897,"4/4",0.369
"Indie","SG Lewis","Better - SG Lewis x Clairo","32T61xmNSIXhGkEszzs0t8",68,0.05,0.699,193762,0.583,0.00029,"F#",0.091,-9.731,"Minor",0.0357,109.001,"4/4",0.484
"Rap","Juice WRLD","Hurt Me","3XRQT7EoS4U87rUuJwg5P3",75,0.128,0.62,122285,0.451,0,"F#",0.373,-7.623,"Major",0.17,156.906,"4/4",0.294
"Anime","Gorillaz","Halfway To The Halfway House (feat. Peven Everett)","7kjDZASDLVImDDBjuf6iuA",50,0.0143,0.335,237240,0.73,0,"G",0.266,-7.044,"Major",0.0608,114.874,"4/4",0.218
"Jazz","Althea Rene","In the Moment","3fIjgiM4QNP8xz6MyUwetQ",30,0.112,0.698,251960,0.571,0.831,"C",0.141,-13.352,"Major",0.0417,95.008,"4/4",0.809
"Hip-Hop","ChocQuibTown","Pa Olvidarte (feat. Manuel Turizo) - Remix","2ktoFujjJtantyMoVdBJlX",86,0.0441,0.724,256418,0.791,6.55e-06,"G",0.239,-5.411,"Major",0.169,176.011,"4/4",0.856
"Hip-Hop","$uicideBoy$","WAR TIME ALL THE TIME","0muyqlnerINIqPQ3rTMAaI",60,0.00752,0.728,145582,0.662,0,"G",0.441,-8.341,"Major",0.0721,134.902,"4/4",0.146
"Soundtrack","Sarah Schachner","Blackshore","20fkopvizmYOGh9pm9NvUa",29,0.331,0.198,170107,0.39,0.886,"C#",0.139,-14.026,"Major",0.0366,100.67,"4/4",0.0312
"Rap","Eminem","Square Dance","27mgDrExPa3obPAYXd3yQg",62,0.0296,0.726,324040,0.684,0,"G#",0.0894,-1.802,"Major",0.262,82.054,"4/4",0.678
"Alternative","Castlecomer","All Of The Noise - Big Data Remix","2YcteWkaxwqXSsCULUJumU",46,0.0202,0.637,221299,0.717,0.000103,"D",0.0851,-5.682,"Major",0.0343,153.979,"4/4",0.56
"Alternative","Death Grips","Hacker","7y8X0Z04gJCKtfrnSAMywJ",53,0.0567,0.681,275520,0.88,0,"A",0.0893,-3.895,"Major",0.227,124.885,"4/4",0.38
"World","The Human Experience","Sleepwalking","2mkd662i4Nha2Hik8UnMw4",33,0.443,0.415,243840,0.434,0.0985,"C",0.0949,-9.959,"Minor",0.0524,103.425,"4/4",0.181
"Reggae","Wookiefoot","Shangri-La","34B9Qb4Ju5iqp78zhVnv6X",34,0.207,0.765,191184,0.5,4.85e-06,"G",0.0912,-7.604,"Major",0.0394,75.041,"4/4",0.713
"Country","Chris Young","What If I Stay","0v2pLTGuWGYaDr3bHyHOnV",55,0.131,0.58,205560,0.653,4.65e-05,"E",0.116,-6.051,"Major",0.0275,94.021,"4/4",0.232
"Blues","The Velvet Underground","Oh! Sweet Nuthin' - 2015 Remastered","0i19MAZbyn8uTir7FprXId",64,0.303,0.399,445187,0.467,0.0186,"F",0.124,-11.763,"Major",0.0284,75.601,"4/4",0.525
"Reggae","SOJA","Be With Me Now","7Ix15BUf5AKqjVtE2zoTtk",43,0.0301,0.74,331880,0.636,4.74e-05,"D#",0.414,-6.08,"Minor",0.0312,120.045,"4/4",0.376
"Children’s Music","Shinedown","Fly from the Inside","6kPDxVwJH5YtKeytA2rA6M",56,3.51e-05,0.482,235160,0.916,0.000588,"F",0.0474,-4.557,"Major",0.0473,96.101,"4/4",0.385
"World","River Valley Worship","Wanna Be Like You","6tCnEacQknlzHmeHc3d8wj",37,0.00982,0.205,253107,0.741,0,"C#",0.858,-6.715,"Major",0.0835,175.871,"4/4",0.355
"Opera","Lesley Garrett","Fields of Gold","6IVyxA3IQ8cyVwzWDH0jFR",1,0.901,0.244,262480,0.137,0.000208,"D",0.112,-19.168,"Major",0.0427,123.196,"4/4",0.072
"R&B","Meghan Trainor","Woman Up","2bUWLYU3s6sbQqlo7075Og",57,0.00848,0.756,208693,0.751,0.000368,"C#",0.32,-4.322,"Minor",0.051,104.941,"4/4",0.27
"Reggae","Shinehead","Try My Love","01gSIlj7mZnuRr7GWajrgT",31,0.194,0.819,264893,0.497,0,"C",0.0761,-15.495,"Minor",0.113,103.307,"4/4",0.752
"Electronic","DJ Snake","Let Me Love You - With You. Remix","0viSJ8RvVJR84fPoEgnLc0",30,0.0409,0.809,207293,0.627,0.143,"G#",0.155,-7.498,"Major",0.0532,112.005,"4/4",0.654
"Indie","Xavier Rudd","Follow the Sun","3KS09EvUKTtPgTHbBBsLCw",67,0.532,0.613,255493,0.391,2.63e-05,"C",0.109,-10.749,"Major",0.0385,123.985,"4/4",0.218
"Hip-Hop","Tory Lanez","To D.R.E.A.M.","6w2VaBGWcColW05nZROWvS",57,0.00979,0.48,339520,0.523,0,"G",0.143,-8.304,"Major",0.105,137.671,"5/4",0.0979
"Reggae","Tash Sultana","Gemini","4WUec3FYxhpMW2V78eeLzC",47,0.482,0.252,248571,0.436,0.152,"G#",0.116,-8.422,"Major",0.0282,138.62,"4/4",0.156
"Alternative","Christian Bautista","Ngiti","6Jn30OqGOu5SeOb9Ne8ZOB",61,0.631,0.505,213867,0.394,0,"D",0.375,-9.306,"Major",0.0287,77.553,"4/4",0.346
"Classical","Arthur Rubinstein","Nocturnes (op. 32 Nr. 2 As-Dur / in A flat major)","0RmNC92VdULwXLz8o6NlPE",26,0.995,0.322,292840,0.0897,0.886,"G#",0.107,-25.966,"Major",0.0476,70.222,"4/4",0.145
"Classical","Johannes Brahms","Symphony No. 2 in D Op. 73: III. Allegretto grazioso (Quasi andantino) - Presto, ma non assai","699zSHEW8U92H3WAdzlHlm",25,0.965,0.264,362200,0.0633,0.808,"C",0.076,-28.637,"Major",0.0405,79.626,"4/4",0.196
"Country","Josh Gracin","Edge Of Desire","3AjCiYalAycFZyCiCSLcDS",42,0.435,0.489,311333,0.64,3.63e-06,"A",0.183,-5.338,"Major",0.0285,131.902,"3/4",0.292
"Ska","Skabidean","Nire Gorputza","3BGGXcAj5TW0T3LwFgqjQw",19,0.543,0.846,179080,0.688,1.21e-05,"A",0.0726,-6.003,"Major",0.0541,135.064,"4/4",0.98
"World","I AM THEY","Still Here","09h6NZlkYq4fDEADffoocI",36,0.153,0.485,204067,0.621,0,"D#",0.11,-5.357,"Major",0.0307,148.007,"4/4",0.132
"World","Passion","Forgiven - Live","0BJiMJD9vMY2imK6NKAfJx",38,0.197,0.422,241467,0.66,3.97e-06,"B",0.0959,-7.02,"Major",0.0384,76.008,"4/4",0.156
"Movie","Randy Newman","Remember","235CxR5KnrofF6gtSdBLug",5,0.966,0.501,142067,0.0533,0.000322,"E",0.174,-22.114,"Major",0.0461,83.68,"4/4",0.22
"Soul","Funkadelic","Can You Get To That","6QUngYwZ65et2ye7Bj85EK",61,0.539,0.689,171560,0.83,0,"G#",0.0882,-8.774,"Major",0.0954,140.732,"4/4",0.815
"Pop","Usher","Climax","5pyVqlqThcxI7tPDjHIzPh",62,0.547,0.647,232907,0.478,2.69e-05,"G#",0.156,-8.837,"Major",0.0782,135.877,"4/4",0.333
"Dance","Silversun Pickups","Lazy Eye","7eZyj92v6bZsoQ85MxWZsO",62,0.0401,0.633,354360,0.831,0.693,"E",0.117,-5.053,"Major",0.0461,127.397,"4/4",0.243
