"genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"Rock","Beck","Lost Cause","29i8axWOLDmgbiutJb9prB",53,0.253,0.62,227360,0.58,0.000562,"C",0.449,-8.569,"Major",0.0303,119.88,"4/4",0.221
"Rap","Aminé","Blinds","366DLDHAnvMnHP5ECYt4N7",54,0.0463,0.817,86507,0.45,0,"F#",0.0774,-5.557,"Major",0.21,90.104,"4/4",0.769
"Soundtrack","Howard Shore","Flight to the Ford","3oZKVe0QVMArW3QgaER8rs",50,0.918,0.158,254933,0.08,0.954,"C",0.081,-17.931,"Major",0.0441,108.629,"3/4",0.0427
"R&B","Annmarie","In My Feelings","4RgmfIWPyM3ue2JwQHD3Mk",53,0.256,0.603,257698,0.324,0,"B",0.169,-15.891,"Major",0.423,129.827,"4/4",0.557
"Comedy","Robert Schimmel","Adventures in Maui","4f4203igxIz41uNrJaOZCV",11,0.882,0.629,316840,0.549,0,"C#",0.408,-16.001,"Major",0.948,129.585,"5/4",0.437
"Opera","Giacomo Puccini","Madama Butterfly / Act 2: (fischi d'uccelli dal giardino)","4c8ApAXRK3vpNeNK75OKvp",10,0.949,0.266,109552,0.114,0.591,"E",0.172,-16.44,"Minor",0.0402,115.281,"4/4",0.14
"Movie","Leigh Harline","The Enemy Below Main Title","0B5lAT6zJWtgq3mxm2XmYp",1,0.856,0.516,101973,0.28,0.867,"A",0.258,-11.202,"Major",0.0289,109.47,"4/4",0.247
"Alternative","Jonny Diaz","Thank God I Got Her","5Rv2Qybimpsp9hzFnMQBYN",57,0.0247,0.541,195160,0.628,3.43e-06,"B",0.264,-5.584,"Major",0.0296,160.051,"4/4",0.535
"Anime","The Mars Volta","Roulette Dares (The Haunt Of)","32Uk6r7BFqNfpUVOFuQZFk",48,0.0111,0.199,450627,0.926,0.0187,"A",0.236,-4.993,"Minor",0.356,162.565,"3/4",0.283
"R&B","Rihanna","Red Lipstick","7rRsnDjtKcdrlEesPlw9CF",46,0.0828,0.524,217440,0.726,0,"B",0.539,-7.58,"Minor",0.0788,139.919,"4/4",0.381
"Reggaeton","Almighty","Indiferente","4PTnrwYT9BPY4LPHyxHwKA",49,0.772,0.73,176353,0.478,0,"E",0.0998,-7.729,"Minor",0.0772,98.002,"4/4",0.155
"Alternative","Alberta Cross","Find A Home Out There (Radio Edit)","4XxcAWtC975wrjgy5mkNmc",56,0.254,0.53,216440,0.604,3.25e-05,"C",0.143,-5.825,"Major",0.0307,122.943,"4/4",0.285
"Indie","Charlie Burg","Lovesong (The Way) [feat. Bluets]","0Rfi2wqaCJzUOnXwQhKbyN",52,0.399,0.555,239523,0.468,0,"A",0.172,-7.64,"Major",0.0592,113.345,"3/4",0.41
"Blues","Earl Sweatshirt","Hive","6JKoTnberZoBgUuxa6l4Kh",62,0.204,0.619,277240,0.742,0,"C#",0.166,-6.995,"Major",0.496,144.602,"4/4",0.782
"World","Leeland","Follow You - with special guest Brandon Heath","1hcRc2PBWzgyxv5aQBo4sn",35,0.231,0.452,262213,0.637,0,"D",0.222,-4.988,"Major",0.0277,88.031,"4/4",0.346
"Rap","Young Dolph","Go Get Sum Mo (feat. Gucci Mane, 2 Chainz & Ty Dolla $ign)","430Bl42cdlGIWqagDm38sc",54,0.535,0.823,306024,0.642,0,"D",0.121,-5.816,"Major",0.249,119.956,"4/4",0.41
"Reggae","Pepper","Forever","08jXMouDosSMiaYTWrSX0z",28,0.0476,0.632,190347,0.269,0.303,"B",0.137,-13.531,"Major",0.0748,82.728,"4/4",0.437
"Opera","Johann Adolf Hasse","Keyboard Sonata No. 3 in F Major: III. Allegro assai","3IS3PbuGofTDD7FBpX8QGF",0,0.965,0.318,287373,0.315,0.562,"B",0.0845,-14.13,"Major",0.0345,107.3,"4/4",0.772
"Country","Hank Williams, Jr.","Family Tradition","73ZTWCuwudUVvvWipRnQnQ",62,0.0238,0.66,242960,0.523,0,"E",0.142,-12.068,"Major",0.0608,126.342,"4/4",0.794
"Folk","Amigo the Devil","You're Perfect Too","1p9h3vASpM6GI4HGiRDKsi",38,0.259,0.374,312267,0.492,0.035,"A",0.118,-14.855,"Major",0.0453,114.27,"4/4",0.375
"Country","Eric Ethridge","California","1704eYUGo5CATlMEM6iQVW",50,0.00224,0.546,196389,0.859,0,"A#",0.316,-2.287,"Major",0.0397,102.026,"4/4",0.772
"Rock","Matt Maeson","Go Easy","3nnHeFfMr4MgvRJFDy6iad",49,0.2,0.345,227373,0.706,0,"G",0.1,-5.724,"Minor",0.108,85.972,"4/4",0.326
"Blues","Duckwrth","I'M DEAD","5ZbJR1AfdOsvsYNuCvgqKX",56,0.707,0.593,230632,0.751,0,"E",0.356,-9.414,"Minor",0.918,114.907,"4/4",0.485
"Electronic","Oceanvs Orientalis","Postwar","13XjDrWT9cy3mqZ1AB33gA",36,0.044,0.671,384987,0.656,0.722,"A#",0.102,-12.535,"Minor",0.0416,113.005,"4/4",0.214
"Movie","Judy Kuhn","I Wish I Could Forget You","2C3PTzrAnRBZuA1PdKqYB0",30,0.853,0.276,204333,0.142,1.08e-06,"A#",0.141,-12.871,"Minor",0.0351,155.684,"3/4",0.0982
"Soundtrack","Hans Zimmer","The Gladiator Waltz","5F3bk7hGH0S2iab2l9xgW0",28,0.167,0.254,505200,0.427,0.912,"C",0.106,-15.366,"Minor",0.0559,76.556,"3/4",0.275
"Pop","Billie Eilish","Ocean Eyes - Blackbear Remix","4JuZQeSRYJfLCqBgBIxxrR",76,0.119,0.655,195307,0.438,1.35e-05,"E",0.0893,-9.891,"Minor",0.0455,144.987,"4/4",0.122
"Children’s Music","Frank Ocean","Bad Religion","2pMPWE7PJH1PizfgGRMnR9",61,0.779,0.276,175453,0.358,2.5e-06,"A",0.0728,-7.684,"Major",0.0443,81.977,"4/4",0.13
"Folk","Kina Grannis","Valentine","12sfHH8Fik3YMc7MELGqia",47,0.293,0.857,150707,0.358,0,"A",0.106,-11.79,"Major",0.0432,124.961,"4/4",0.521
"Anime","Teyana Taylor","Rose In Harlem","38HcgcQC4suvti0Sa0e5yc",63,0.468,0.543,222828,0.567,0,"D",0.171,-5.241,"Minor",0.129,143.744,"4/4",0.351
"R&B","Joss Stone","Free Me","0AI74BqRFKHcQzAHAaqFL0",47,0.0257,0.744,233040,0.615,2.73e-05,"D",0.0672,-5.122,"Major",0.294,166.836,"4/4",0.567
"Jazz","Axian","If I Ever Build a House","1AzfhvDwYiu9SdtKvIJcXk",63,0.122,0.558,185441,0.505,0.529,"F#",0.31,-10.96,"Major",0.223,56.705,"4/4",0.688
"Ska","Strung Out","Letter Home","6rxpzNdVHLITcsfLrmLsGH",24,0.000109,0.472,227187,0.983,0.000833,"G",0.165,-3.495,"Minor",0.0724,101.981,"4/4",0.433
"Opera","Georges Bizet","L’Arlésienne Suite No. 2: II. Intermezzo","1rJAVrMgZIIvEys38rs4vQ",5,0.992,0.219,227387,0.00594,0.779,"D#",0.128,-26.144,"Major",0.0439,111.58,"3/4",0.073
"Comedy","Paul F. Tompkins","Cherry Picking","7HzDGBvR4y859neZOBeu7U",16,0.916,0.531,210987,0.505,0,"C#",0.894,-9.522,"Major",0.932,80.384,"4/4",0.689
"World","Mosaic MSC","Through It All - Live","2VBTZWzS8vuQhFr9B5bGNt",31,0.0123,0.42,449293,0.992,0.000243,"C#",0.966,-3.589,"Major",0.0719,146.949,"4/4",0.311
"Blues","Black Star","Definition","4C7Ss9bTPOWJMh3rarF1mN",58,0.03,0.667,206472,0.879,0,"G#",0.157,-4.197,"Major",0.359,119.746,"5/4",0.71
"Blues","Badflower","Heroin - Rock Edit","3UoQKmbbExxxltHJ5DBPAs",49,0.00897,0.36,252040,0.598,0.00103,"B",0.112,-8.217,"Major",0.0439,138.42,"4/4",0.176
"Soundtrack","Jóhann Jóhannsson","Forging the Beast","56ZH56Epw9peEHJvE1rFxu",33,0.00324,0.425,106480,0.645,0.834,"C",0.26,-7.915,"Major",0.0384,159.982,"4/4",0.0381
"Rock","Panic! At The Disco","King Of The Clouds","50Hv5NZIM0puIUoBttjpfb",72,0.237,0.285,160747,0.922,0,"D",0.159,-1.932,"Minor",0.247,198.063,"3/4",0.472
"Indie","Kiana Ledé","Get In The Way","53wnHRbMkUJ023eRQzATs9",53,0.672,0.596,167893,0.47,0,"C#",0.102,-8.855,"Major",0.537,77.814,"4/4",0.733
"Pop","Pia Mia","Ocean Drive","0QOWTumlnwttK0dtyeKbN5",66,0.104,0.637,192599,0.783,0,"A#",0.571,-5.228,"Minor",0.131,133.164,"5/4",0.371
"Reggaeton","Guaco","Si Me Das","2AS1Bm03UBXkDsUy8TaXe8",32,0.505,0.754,239571,0.828,0,"A#",0.0664,-6,"Major",0.0317,102.039,"4/4",0.961
"Pop","Kanye West","Mercy.1","3U8Ev1gISsx6O1uwpsttOD",59,0.045,0.731,326347,0.624,3.37e-05,"F#",0.305,-5.761,"Minor",0.311,140.131,"4/4",0.528
"Jazz","B.B. King","The Thrill Is Gone","4NQfrmGs9iQXVQI9IpRhjM",54,0.344,0.547,324733,0.46,0.442,"B",0.0983,-8.759,"Minor",0.0256,90.768,"4/4",0.543
"Hip-Hop","French Montana","All for You","4rMhnUBc5KjVa8oaj2mynQ",66,0.26,0.623,359837,0.606,0,"A",0.156,-7.357,"Major",0.287,121.986,"4/4",0.243
"Dance","Niall Horan","Slow Hands","2cOUlop2ZakjOKe4WinesN",79,0.0139,0.726,188174,0.431,0,"C",0.054,-6.666,"Major",0.0554,85.889,"4/4",0.86
"Alternative","Free Throw","Two Beers In","32wLXVBKUmbURb7iwAJe6r",54,0.0251,0.677,135625,0.533,0.000431,"E",0.135,-6.556,"Major",0.0384,112.446,"3/4",0.487
"Opera","Giuseppe Verdi","Aida: Ritorna vincitor!","2Nf1mDkNveEyLUzF826Neu",16,0.955,0.328,163333,0.328,0.0632,"A",0.886,-14.59,"Major",0.0545,91.932,"4/4",0.409
"Pop","Roy Woods","Snow White","5u03lOJPE3Xxen9jqRChLP",67,0.195,0.782,261835,0.559,2.11e-06,"C",0.112,-7.955,"Minor",0.046,88.038,"4/4",0.199
"Anime","Shinedown","THE HUMAN RADIO","5SyUoQtQaeYoMUmjUcsCRi",55,0.000742,0.469,249067,0.754,0.00514,"E",0.165,-4.166,"Minor",0.0502,171.952,"4/4",0.573
"Reggae","Roland Alphonso","Blow Roland Blow","3HWPrduj1Nv7woSyLV3lDy",39,0.447,0.617,149600,0.548,0.0207,"G",0.0854,-8.113,"Major",0.0479,126.495,"4/4",0.881
"Rap","James Colt","I Can't Feel","2Z8P6V8tGMujnGt0N1VIXt",50,0.242,0.59,222302,0.564,0,"A#",0.127,-8.771,"Major",0.135,161.95,"4/4",0.274
"Indie","The Mowgli's","Alone Sometimes","0ne8iNLplH15M6EtgzPkf0",49,0.115,0.507,166744,0.895,0,"F#",0.111,-5.348,"Major",0.0545,79.046,"4/4",0.748
"Rap","Post Malone","92 Explorer","1D2L6MefbXon28PzIk9I3r",79,0.269,0.802,211427,0.743,1.36e-06,"G",0.121,-4.82,"Minor",0.0474,146.03,"4/4",0.877
"Classical","Johann Sebastian Bach","Suites for Cello, Suite No. 3 in C major BWV 1009: Courante","15GltkvziGG2YaUYz8XanN",31,0.99,0.345,185853,0.113,0.904,"C",0.112,-24.973,"Major",0.0572,179.312,"3/4",0.842
"Electronic","Just A Gent","Driftless Spirits","7K81sYdz55FxwH5cUjSSaY",47,0.0715,0.682,215040,0.712,0.0039,"D#",0.083,-6.186,"Major",0.0453,127.965,"4/4",0.381
"Hip-Hop","Dae Dae","Wat U Mean (Aye, Aye, Aye)","46IdjlVO3EmaMqooXZ1Hcu",55,0.07,0.923,181739,0.599,1.23e-06,"F#",0.0951,-4.888,"Major",0.238,138.024,"4/4",0.667
"Jazz","Caravan Palace","Glory of Nelly","6qIN5tSX8MidNJMAInNozv",30,0.223,0.637,224587,0.831,0.402,"C#",0.114,-6.372,"Minor",0.0298,90.008,"4/4",0.533
"Soundtrack","Hans Zimmer","I Like Her Numbers","5F9jaKjBTPTOT4VanVoKXe",30,0.958,0.519,123720,0.266,0.91,"D",0.368,-15.868,"Major",0.0377,136.001,"3/4",0.108
"Opera","Giacomo Puccini","Manon Lescaut / Act 1: ""Cavalli pronti avete?""","1cqcGUop7zplWD653cjqLk",5,0.981,0.323,177088,0.257,0.00158,"E",0.319,-15.903,"Major",0.0544,139.822,"4/4",0.295
"Electronic","Moloko","The Time Is Now - Bambino Casino Mix","3B1nT3FuOosp4sZMNQxYmG",31,0.0873,0.563,428800,0.288,0.000685,"A",0.4,-9.938,"Minor",0.0607,128.109,"4/4",0.308
"Dance","DJ Snake","Let Me Love You - Marshmello Remix","6Hx9gLuAKkOfoZoL79OSI1",63,0.0199,0.661,180013,0.824,0,"G#",0.151,-3.136,"Major",0.0382,120.057,"4/4",0.243
"Dance","Bleachers","Shadow","21BrL78LaCFPx572SYolGo",46,0.00713,0.713,231893,0.83,0.00727,"D",0.291,-6.415,"Major",0.0537,124.033,"4/4",0.546
"Ska","Rancid","Rejected","4XFsQiQbTZ9h8IlMDf8jTE",31,7.46e-05,0.292,132467,0.944,0.000298,"E",0.0556,-6.15,"Major",0.0951,144.208,"4/4",0.573
"Rock","The Cure","The Lovecats","5GHwCpwEos0FzYe55slXEp",51,0.497,0.74,220427,0.816,0,"C",0.195,-4.764,"Major",0.0765,91.91,"4/4",0.963
"Hip-Hop","2Pac","No More Pain","7dJiDDo32YBDppIe3ZwiNP",55,0.0202,0.717,374800,0.906,0.0625,"A",0.312,-6.017,"Major",0.0899,77.012,"4/4",0.859
"Alternative","P.O.D.","Alive - Chris Lord-Alge Mix","1X4Ntw6Lbaa1ACgilCqMpr",59,1.21e-05,0.421,205027,0.95,0.000214,"A#",0.314,-3.985,"Major",0.0768,80.912,"4/4",0.553
"Opera","Umberto Giordano","Andrea Chénier / Act 3: ""Mamma Cadet! ... Gravie de Vergennes!""","7px9MBHDB3kZi4spfrpGvd",5,0.977,0.332,235347,0.196,0.00685,"E",0.696,-17.012,"Minor",0.0585,139.198,"4/4",0.124
"Electronic","GTA","DJ Tool 8 - VIP","5lHpSim9oK1BqhJZrG58k6",21,0.00184,0.759,151619,0.912,0.0149,"C#",0.0227,-3.196,"Major",0.14,145.026,"4/4",0.581
"Children’s Music","DON BROCO","Pretty","3qKle2dRbjUW5kt9XKLsr0",53,0.0144,0.704,215613,0.874,3.73e-05,"A",0.422,-4.866,"Minor",0.094,107.549,"4/4",0.607
"Comedy","Alan Saldaña","El Sargazo y el Cocodrilo - Ao Vivo","4JiYxEK6gIlafgx9nrVkLu",19,0.886,0.715,203880,0.412,0,"F#",0.669,-17.096,"Major",0.955,82.232,"3/4",0.529
"Rap","Fabolous","Goyard Bag","6KvWIuqHNRcNvVmcJ89W7P",52,0.0132,0.624,245947,0.684,0,"B",0.113,-4.745,"Major",0.31,164.07,"4/4",0.255
"Rock","The Marshall Tucker Band","Can't You See","4fUU9WKxEgJXyrZJsUA2iP",69,0.276,0.406,365093,0.713,0.00354,"G",0.112,-5.49,"Major",0.0348,164.444,"4/4",0.577
"Rock","Chuck Berry","Maybellene - Single Version","2poop0aex0YfrSkCKaYEI8",55,0.817,0.765,139933,0.838,0,"A#",0.126,-6.819,"Minor",0.0967,117.492,"4/4",0.764
"Movie","Nathan Lane","Hakuna Matata (From ""The Lion King 1½"") - From ""The Lion King""/Soundtrack","0ox0AhILvRzvOLXEAgNSdQ",39,0.573,0.441,212347,0.597,4.07e-06,"C",0.113,-7.958,"Major",0.123,80.538,"4/4",0.657
"Electronic","UZ","Do Wrong (feat. T-Pain)","04IkWhV5BS3uQxBnNyvb3J",36,0.0123,0.682,203162,0.766,0.0392,"A",0.369,-6.664,"Major",0.0566,135.114,"4/4",0.24
"World","Loreena McKennitt","All Souls Night","0ukLawe6BOEm2bhaGSq6D7",28,0.141,0.437,308627,0.584,0.000467,"G",0.468,-9.029,"Major",0.0318,141.264,"4/4",0.159
"Reggaeton","Yaga & Mackie","Desnudate","7a5dK2QQPkWMMebGely7Zq",23,0.176,0.861,103840,0.887,1.71e-06,"G",0.2,-5.714,"Major",0.118,102.022,"4/4",0.967
"Electronic","BROHUG","Guerilla","1OgJvsXcMr5lBctzXpZik8",44,0.00287,0.735,169049,0.953,0.721,"C#",0.595,-4.459,"Major",0.0453,125.013,"4/4",0.481
"Hip-Hop","Fabolous","Goyard Bag","6KvWIuqHNRcNvVmcJ89W7P",52,0.0132,0.624,245947,0.684,0,"B",0.113,-4.745,"Major",0.31,164.07,"4/4",0.255
"Hip-Hop","Gorillaz","Some Kind of Nature (feat. Lou Reed)","4M88Wd7Aps5LGRWMOC7gSH",55,0.115,0.769,179867,0.75,0.0208,"A#",0.0909,-5.092,"Major",0.0304,97.229,"4/4",0.942
"Electronic","Massive Attack","Dissolved Girl","0oeEqyEAavgPfFxDYvjAP6",54,0.0351,0.646,366893,0.602,0.819,"F",0.0635,-11.316,"Minor",0.0281,131.994,"4/4",0.662
"Country","The Oak Ridge Boys","Callin' Baton Rouge","091vtbBzrMBwedmgTjr0nV",36,0.0119,0.624,156080,0.379,0.0998,"D",0.0986,-17.879,"Major",0.0327,97.39,"4/4",0.819
"Classical","Johann Sebastian Bach","Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: Gigue","4OdhVg99njDSGuGTivFnpV",25,0.97,0.353,170560,0.112,0.802,"D",0.11,-24.021,"Major",0.0589,129.805,"4/4",0.701
"Jazz","Norah Jones","Toes","05SZs9JZLaGaXb28qIMV9c",46,0.866,0.539,226600,0.325,0.00518,"G",0.12,-11.041,"Major",0.0321,80.222,"4/4",0.411
"Hip-Hop","Die Antwoord","Baby's on Fire","7rmUSOrOLRBzI8Uq63qYcR",65,0.0521,0.829,236840,0.844,0.00148,"E",0.171,-4.329,"Minor",0.0966,130.04,"4/4",0.762
"Soundtrack","John Williams","March of the Resistance","420y9qWviZ4cdneynQWSKr",45,0.866,0.609,155907,0.407,0.909,"G",0.169,-9.598,"Minor",0.0305,101.96,"4/4",0.532
"Rap","The Notorious B.I.G.","Big Poppa","2g8HN35AnVGIk7B8yMucww",75,0.432,0.778,252747,0.578,0,"A",0.138,-7.22,"Minor",0.274,84.487,"4/4",0.758
"Anime","The Japanese House","Maybe You're the Reason","7xKjdvYaJ1tvwNXRTAZs78",59,0.106,0.621,218936,0.762,2.71e-06,"F",0.302,-6.376,"Major",0.0328,95.014,"4/4",0.395
"Rap","Key Glock","Since 6ix","0lOKsvuwUhu0a6ZEaviQ46",68,0.00317,0.916,152693,0.625,0,"D",0.0933,-7.36,"Major",0.241,128.094,"4/4",0.46
"Hip-Hop","KAMI","Reboot (feat. Chance the Rapper & Joey Purp)","4ZOfP8FvP1BW6in6cEXjr6",53,0.0411,0.824,188208,0.543,2.68e-05,"F#",0.0908,-7.011,"Minor",0.174,156.943,"4/4",0.299
"R&B","Jessie Ware","Alone","0iOZD91DEQm3nuTEk5Bt8k",49,0.317,0.41,216867,0.615,1.3e-06,"G#",0.159,-7.339,"Major",0.0614,174.182,"4/4",0.192
"Jazz","Kurt Rosenwinkel","Reflections","7c7aRF6EJ96zCmep9BmewW",35,0.984,0.48,555320,0.136,0.849,"G#",0.225,-20.508,"Major",0.0381,106.327,"4/4",0.178
"Soundtrack","Nino Rota","The Godfather - Finale","079Bg2j0zkxjh7xDEM0lxS",24,0.871,0.0812,240987,0.139,0.921,"F",0.165,-18.641,"Minor",0.041,79.092,"3/4",0.0371
"Hip-Hop","Tyga","Make It Nasty","71Wf5qK9wdtjOfMgujlN6A",57,0.18,0.895,188867,0.724,0,"C#",0.071,-5.832,"Major",0.193,97.532,"4/4",0.593
"Pop","SUNMI","Heroine","5gA9Xn8oPts2aewPgxVkPD",68,0.0599,0.671,195000,0.782,1.9e-06,"G",0.393,-3.912,"Major",0.0402,121.987,"4/4",0.582
"Rap","HoodRich Pablo Juan","Can't Fall N Luv (feat. Smooky MarGielaa)","4CVnmHGwDgZFXeWzYq6TfC",51,0.395,0.892,184615,0.401,1.51e-06,"C#",0.0954,-10.962,"Major",0.116,130.086,"4/4",0.288
"World","For All Seasons","Give Me Faith","6LZuaXBxOZLvZIsfCyZMXq",31,0.0246,0.272,259517,0.653,3.17e-05,"D",0.13,-7.241,"Major",0.0444,142.045,"4/4",0.167
"Soul","Kllo","Make Me Wonder","55ZYXPqIxnq5s9Xt5BHmsK",40,0.476,0.685,279445,0.239,0.119,"C",0.105,-9.665,"Major",0.0324,128.436,"4/4",0.363
"Ska","Masked Intruder","Better Believe It","3DhahOs8Crdsu6VAbBhDQu",17,0.00235,0.415,79693,0.982,0.0201,"C",0.224,-4.436,"Major",0.109,112.583,"4/4",0.393
"Movie","Alan Menken","Journey to the Castle - Remastered 2018","3JnNINwc6WZwE5jk5XSYFO",14,0.783,0.297,294147,0.0964,0.0363,"E",0.273,-19.727,"Minor",0.0475,76.011,"4/4",0.0386
"Indie","Foals","Exits","79meQHFglEqxQ3YRAO1QrW",65,0.0559,0.483,357419,0.858,0.00107,"A",0.514,-2.94,"Minor",0.0346,188.055,"4/4",0.712
"Comedy","Maria Bamford","Too Much TV","0lH7Zcvl9j1fo29cIb5X8a",19,0.735,0.705,56840,0.721,0,"A",0.655,-8.818,"Minor",0.941,57.001,"4/4",0.736
"Dance","Lost Kings","Drunk As Hell","6BJLqaraRUJmHa2I1c81P9",56,0.0586,0.709,203024,0.819,9.41e-06,"B",0.358,-3.399,"Minor",0.0677,123.052,"4/4",0.332
"Indie","LEE HI","MY LOVE","4PvVKyqJ6pLVi5HKpAjTPc",62,0.859,0.375,220929,0.343,0,"B",0.134,-7.224,"Major",0.0345,121.879,"4/4",0.158
"Comedy","Big Jay Oakerson","Awwwwww/Goodnight!","7yYfGi3nHloeF5aKjB8tfL",19,0.816,0.441,237601,0.818,1.63e-06,"E",0.804,-9.295,"Minor",0.924,79.642,"4/4",0.461
"Comedy","George Lopez","Mexican Homes","0FHtQklwzjbyR5itIzIUjJ",15,0.849,0.482,167307,0.713,7.1e-06,"E",0.795,-15.927,"Major",0.925,62.043,"4/4",0.3
"Classical","John Adams","Adams: Short Ride in a Fast Machine","2v7LpHLx63PMEbJ1akYIVJ",39,0.971,0.443,247269,0.378,0.887,"E",0.126,-14.332,"Minor",0.0401,144.75,"4/4",0.0716
"Movie","Donny Osmond","Mona Lisa","1iYlsh6wvvj44HJa28rZls",4,0.586,0.51,150707,0.865,0,"F#",0.145,-5.11,"Major",0.0826,161.633,"4/4",0.838
"Children’s Music","Five Finger Death Punch","Anywhere But Here (feat. Maria Brink)","3ASqLQWbgejOEJzxP4mrfY",52,6.06e-05,0.511,225691,0.984,0,"D",0.15,-4.57,"Major",0.0684,138.019,"4/4",0.297
"Country","Clare Dunn","More","3ClguHW7ndoVp2ARyXXi9M",56,0.486,0.432,212120,0.796,0,"E",0.355,-2.952,"Minor",0.049,183.935,"4/4",0.563
"Indie","The National","Turtleneck","5sj0i3OgwuBsyuCnandkHT",49,0.0706,0.424,180000,0.991,0.824,"F",0.167,-3.832,"Major",0.213,109.858,"4/4",0.109
"Reggae","Rebelution","Bright Side of Life","1iRkV43nWs87PCuheUhBXn",49,0.0165,0.863,245667,0.656,8.45e-06,"D",0.0936,-6.505,"Minor",0.0381,93.078,"4/4",0.622
"Country","38 Special","Second Chance","0RAn8LOs5QVMLy2xH30bUj",53,0.177,0.655,304693,0.429,0,"A#",0.0643,-12.824,"Major",0.0289,118.732,"4/4",0.528
"Reggaeton","Miky Woodz","Precio","1f7ifbRe9O9msXZFVKxVuA",44,0.108,0.757,213586,0.704,0.000392,"A",0.0953,-3.521,"Major",0.0664,144.972,"4/4",0.408
"Opera","Léo Delibes","Delibes: Coppélia ou la fille aux yeux d'émail (Ballet): Prélude (Andante - Allegro marcato)","3cKA2C47G2x6dKi8s19wrv",8,0.924,0.246,350547,0.116,0.0483,"D",0.112,-14.128,"Major",0.0319,145.555,"4/4",0.0674
"Rap","Akon","Smack That","2kQuhkFX7uSVepCD3h29g5",73,0.292,0.937,212360,0.738,0,"F",0.106,-5.301,"Minor",0.0478,118.994,"4/4",0.911
"Alternative","Santigold","Coo Coo Coo","0VFjPpKim0fKiIt5M6wTKT",50,0.0613,0.829,209040,0.814,0.155,"F#",0.562,-5.108,"Minor",0.0423,110.024,"4/4",0.78
"Pop","Adam Lambert","Runnin'","4x3qqSA4cP49oZQXPLnDBe",62,0.0082,0.408,228533,0.868,0,"D",0.151,-4.438,"Minor",0.0837,83.469,"4/4",0.387
"R&B","Jessie Reyez","Fuck It","2iPo6qr1P0xQDWgbLCAJ7t",55,0.623,0.574,185240,0.231,0,"F",0.145,-6.586,"Minor",0.242,170.33,"3/4",0.386
"Hip-Hop","Mac Miller","In The Air","5aajOwnbxqJf5MKArXo5kY",49,0.874,0.65,173691,0.417,0.00153,"G#",0.104,-10.374,"Major",0.0419,141.071,"4/4",0.438
"R&B","Roy Woods","Instinct (feat. MadeinTYO)","49VzL5oBsUICN7U34T98b9",66,0.476,0.711,174311,0.462,3.86e-05,"A#",0.108,-7.132,"Minor",0.055,84.04,"4/4",0.294
"Jazz","Tony Bennett","I Wanna Be Around...","1smChL3Aq1U9DZA83LuDtp",35,0.768,0.498,131227,0.266,0,"A#",0.0828,-13.425,"Major",0.0348,69.601,"4/4",0.376
"Opera","Jean-Baptiste Lully","Miserere: Symphonie","3dls2DMseOrFcuN7a54219",17,0.891,0.133,381827,0.0542,0.0373,"B",0.487,-25.316,"Minor",0.0444,166.343,"4/4",0.1
"Hip-Hop","Rich Brian","Back At It","5GxLshYIBBgkrW4a9aUVn0",49,0.607,0.758,152999,0.716,9.52e-05,"C#",0.0653,-6.621,"Major",0.346,189.872,"4/4",0.565
"World","Aphex Twin","Untitled [SAW2 CD1 Track1] (Four Tet Mix)","4MbCIfSt9JQ2LYyyAY0ZQl",30,0.201,0.329,421160,0.554,0.868,"G",0.0866,-13.235,"Major",0.0555,76.788,"4/4",0.344
"Soul","Teyana Taylor","3Way","0qWsp7jWCCLJtHWGB6NGBB",59,0.787,0.449,203636,0.307,0,"F#",0.142,-9.575,"Major",0.0682,116.901,"1/4",0.346
"Blues","Badflower","We’re In Love","2r32w7bWIdaGo57bC3ONi0",52,0.00178,0.405,242747,0.939,0.134,"B",0.0948,-4.479,"Minor",0.0746,195.996,"4/4",0.482
"Indie","Colony House","You & I","7yhNr2wj7mZcpRG5K2Zgj6",50,0.00279,0.475,206893,0.846,5.61e-06,"G#",0.292,-5.447,"Major",0.0728,98.931,"4/4",0.487
"Country","Gillian Welch","Elvis Presley Blues","61P1PWElJfgK4JUlBZiOkA",41,0.922,0.522,293693,0.12,0,"D",0.11,-11.9,"Major",0.036,154.357,"4/4",0.237
"Hip-Hop","Chance the Rapper","Angels (feat. Saba)","0jx8zY5JQsS4YEQcfkoc5C",67,0.294,0.771,206240,0.647,0,"F",0.37,-5.127,"Minor",0.376,155.914,"4/4",0.678
"Alternative","Rexx Life Raj","Long Way","4sEBpCELUudDbaEX0UPr2g",56,0.341,0.704,224764,0.48,0,"F",0.11,-11.623,"Minor",0.319,89.981,"4/4",0.338
"Alternative","Masego","Shut Up And Groove","0sXQaKPTlutIBYnwZqOn2I",54,0.0472,0.721,156547,0.582,8e-04,"A#",0.132,-7.603,"Minor",0.38,89.817,"4/4",0.444
"Soul","Smokey Robinson & The Miracles","You've Really Got A Hold On Me - Alternate Stereo Mix","7ifcJ5DDytGf8aITxmgsLN",55,0.131,0.64,192133,0.381,0,"A",0.17,-13.265,"Minor",0.03,118.229,"3/4",0.677
